credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,age_group,inactive_single_product,products_per_tenure,zero_balance,high_balance,balance_per_product,credit_score_band,early_customer,churn_risk_score
790,Spain,Male,20,8,0.0,2,1,0,168152.76,0,<30,False,1.25,1,0,1.0,Very Good,0,1
665,Germany,Female,43,2,116322.27,4,1,0,35640.12,1,40-49,False,3.0,0,1,29081.5675,Fair,1,1
728,Spain,Female,43,5,0.0,1,1,1,120088.17,0,40-49,False,1.2,1,0,1.0,Good,0,1
645,Spain,Female,29,4,0.0,2,1,1,74346.11,0,<30,False,1.5,1,0,1.0,Fair,0,1
647,Germany,Male,30,6,143138.91,2,1,0,2955.46,0,<30,False,1.3333333333333333,0,1,71570.455,Fair,0,0
596,Spain,Male,32,4,0.0,2,0,1,146504.35,0,30-39,False,1.5,1,0,1.0,Fair,0,1
610,France,Male,40,9,0.0,1,1,1,149602.54,0,30-39,False,1.1111111111111112,1,0,1.0,Fair,0,1
512,France,Male,36,0,129804.17,1,1,0,53020.9,0,30-39,True,,0,1,129805.17,Poor,1,2
768,Germany,Male,37,9,108308.11,1,1,0,41788.25,1,30-39,True,1.1111111111111112,0,1,108309.11,Very Good,0,1
666,Germany,Male,30,3,110153.27,1,0,1,74849.46,0,<30,False,1.3333333333333333,0,1,110154.27,Fair,0,0
700,Germany,Female,30,4,116377.48,1,1,1,134417.31,0,<30,False,1.25,0,1,116378.48,Good,0,0
651,Germany,Female,37,10,117791.06,2,1,1,75837.58,0,30-39,False,1.2,0,1,58896.53,Fair,0,0
542,Spain,Female,26,2,0.0,2,1,1,54869.54,0,<30,False,2.0,1,0,1.0,Poor,1,2
686,France,Female,35,8,105419.73,1,1,0,35356.46,0,30-39,True,1.125,0,1,105420.73,Good,0,1
850,Germany,Female,47,4,99219.47,2,1,1,122141.13,0,40-49,False,1.5,0,1,49610.735,Excellent,0,0
658,Germany,Female,55,8,119327.93,1,0,1,119439.66,0,50-59,False,1.125,0,1,119328.93,Fair,0,0
448,France,Female,36,6,83947.12,2,1,0,81999.53,0,30-39,False,1.3333333333333333,0,0,41974.56,Poor,0,0
609,Spain,Male,32,4,99883.16,1,1,1,120594.85,0,30-39,False,1.25,0,1,99884.16,Fair,0,0
704,France,Male,50,4,165438.26,1,1,0,120770.75,1,40-49,True,1.25,0,1,165439.26,Good,0,1
698,France,Male,31,1,156111.24,1,0,0,134790.74,0,30-39,True,2.0,0,1,156112.24,Good,1,2
759,France,Male,44,2,111095.58,2,1,0,100137.7,0,40-49,False,2.0,0,1,55548.79,Very Good,1,1
677,France,Female,56,0,119963.45,1,0,0,158325.87,1,50-59,True,,0,1,119964.45,Good,1,2
544,Spain,Male,22,4,0.0,2,1,0,70007.67,0,<30,False,1.5,1,0,1.0,Poor,0,1
567,Spain,Male,35,8,153137.74,1,1,0,88659.07,0,30-39,True,1.125,0,1,153138.74,Poor,0,1
490,Spain,Male,40,6,156111.08,1,0,0,190889.13,0,30-39,True,1.1666666666666667,0,1,156112.08,Poor,0,1
626,France,Male,34,7,113014.7,2,1,1,56646.28,0,30-39,False,1.2857142857142856,0,1,56508.35,Fair,0,0
718,Germany,Male,43,5,132615.73,2,1,0,32999.1,0,40-49,False,1.4,0,1,66308.865,Good,0,0
616,France,Male,44,5,102016.38,1,0,1,178235.37,1,40-49,False,1.2,0,1,102017.38,Fair,0,0
772,France,Female,35,9,0.0,1,0,1,25448.31,0,30-39,False,1.1111111111111112,1,0,1.0,Very Good,0,1
561,France,Male,32,5,0.0,2,1,0,84871.99,0,30-39,False,1.4,1,0,1.0,Poor,0,1
814,France,Male,49,8,0.0,2,0,0,157822.54,0,40-49,False,1.25,1,0,1.0,Excellent,0,1
651,France,Female,56,4,0.0,1,0,0,84383.22,1,50-59,True,1.25,1,0,1.0,Fair,0,2
538,Germany,Female,42,4,80380.24,1,1,0,119216.46,0,40-49,True,1.25,0,0,80381.24,Poor,0,1
600,France,Female,26,6,108909.12,1,1,0,82547.01,0,<30,True,1.1666666666666667,0,1,108910.12,Fair,0,1
654,France,Female,35,2,90865.8,1,1,1,86764.46,0,30-39,False,1.5,0,0,90866.8,Fair,1,1
622,France,Male,40,4,99799.76,2,1,0,197372.13,0,30-39,False,1.5,0,1,49900.88,Fair,0,0
682,France,Male,28,10,200724.96,1,0,1,82872.64,1,<30,False,1.1,0,1,200725.96,Good,0,0
610,Spain,Female,37,10,140363.95,2,1,1,129563.86,0,30-39,False,1.2,0,1,70182.975,Fair,0,0
795,France,Female,36,1,151844.64,1,1,1,135388.89,0,30-39,False,2.0,0,1,151845.64,Very Good,1,1
557,France,Female,27,2,0.0,2,0,1,4497.55,0,<30,False,2.0,1,0,1.0,Poor,1,2
824,Germany,Male,49,8,133231.48,1,1,1,67885.37,0,40-49,False,1.125,0,1,133232.48,Excellent,0,0
698,France,Male,27,7,0.0,2,1,0,111471.55,0,<30,False,1.2857142857142856,1,0,1.0,Good,0,1
630,France,Female,36,8,126598.99,2,1,1,134407.93,0,30-39,False,1.25,0,1,63300.495,Fair,0,0
609,Germany,Female,71,6,113317.1,1,1,0,108258.22,1,60+,True,1.1666666666666667,0,1,113318.1,Fair,0,1
694,France,Male,47,4,0.0,2,1,0,197528.62,0,40-49,False,1.5,1,0,1.0,Good,0,1
681,France,Female,58,8,93173.88,1,1,1,139761.25,0,50-59,False,1.125,0,0,93174.88,Good,0,0
721,Spain,Female,32,10,0.0,1,1,0,136119.96,1,30-39,True,1.1,1,0,1.0,Good,0,2
563,Germany,Male,44,7,105007.31,2,1,1,197812.16,0,40-49,False,1.2857142857142856,0,1,52504.655,Poor,0,0
654,Spain,Female,32,2,0.0,1,1,1,51972.92,1,30-39,False,1.5,1,0,1.0,Fair,1,2
659,Spain,Male,27,4,0.0,2,1,0,99341.87,0,<30,False,1.5,1,0,1.0,Fair,0,1
674,Germany,Female,44,4,131593.85,1,0,1,171345.02,1,40-49,False,1.25,0,1,131594.85,Good,0,0
576,Germany,Male,44,9,119530.52,1,1,0,119056.68,1,40-49,True,1.1111111111111112,0,1,119531.52,Poor,0,1
566,Germany,Male,54,4,118614.6,2,1,1,172601.62,0,50-59,False,1.5,0,1,59308.3,Poor,0,0
545,Germany,Male,37,9,95829.13,2,0,1,104936.88,0,30-39,False,1.2222222222222223,0,0,47915.565,Poor,0,0
798,France,Male,36,1,0.0,2,1,1,159044.1,0,30-39,False,3.0,1,0,1.0,Very Good,1,2
757,France,Male,38,0,0.0,1,1,0,83263.06,0,30-39,True,,1,0,1.0,Very Good,1,3
641,France,Male,50,6,153590.73,2,1,1,130910.78,0,40-49,False,1.3333333333333333,0,1,76796.365,Fair,0,0
718,France,Male,29,2,0.0,1,1,0,126336.72,0,<30,True,1.5,1,0,1.0,Good,1,3
699,France,Male,64,9,113109.52,1,1,0,27980.8,1,60+,True,1.1111111111111112,0,1,113110.52,Good,0,1
623,France,Female,35,0,130557.24,1,1,1,47880.71,0,30-39,False,,0,1,130558.24,Fair,1,1
644,France,Male,40,8,93183.19,1,1,0,73882.49,0,30-39,True,1.125,0,0,93184.19,Fair,0,1
586,France,Male,58,7,151933.63,1,1,0,162960.05,1,50-59,True,1.1428571428571428,0,1,151934.63,Fair,0,1
500,Germany,Male,30,2,125495.64,2,1,1,68807.47,0,<30,False,2.0,0,1,62748.82,Poor,1,1
583,France,Female,42,7,0.0,2,1,0,144039.05,0,40-49,False,1.2857142857142856,1,0,1.0,Fair,0,1
595,Germany,Female,26,8,118547.72,1,1,1,151192.18,0,<30,False,1.125,0,1,118548.72,Fair,0,0
670,Spain,Male,43,1,97792.21,1,0,0,120225.62,0,40-49,True,2.0,0,1,97793.21,Fair,1,2
610,France,Male,41,6,0.0,3,0,0,56118.81,1,40-49,False,1.5,1,0,1.0,Fair,0,1
814,Spain,Female,72,2,0.0,2,0,1,130853.03,0,60+,False,2.0,1,0,1.0,Excellent,1,2
660,France,Female,40,8,167181.01,1,1,1,185156.94,0,30-39,False,1.125,0,1,167182.01,Fair,0,0
580,Germany,Male,35,9,121355.19,1,0,1,35671.45,0,30-39,False,1.1111111111111112,0,1,121356.19,Poor,0,0
850,France,Female,81,1,0.0,2,1,1,59568.24,0,60+,False,3.0,1,0,1.0,Excellent,1,2
676,Spain,Male,35,0,0.0,2,0,0,139911.58,0,30-39,False,,1,0,1.0,Good,1,2
578,France,Male,46,5,113226.47,1,1,0,56770.76,0,40-49,True,1.2,0,1,113227.47,Poor,0,1
579,France,Female,33,1,118392.75,1,1,1,157564.75,0,30-39,False,2.0,0,1,118393.75,Poor,1,1
711,Germany,Female,52,8,145262.54,1,0,1,131473.31,0,50-59,False,1.125,0,1,145263.54,Good,0,0
692,France,Male,40,6,163505.16,1,0,0,90424.09,0,30-39,True,1.1666666666666667,0,1,163506.16,Good,0,1
760,Spain,Female,33,1,118114.28,2,0,1,156660.21,0,30-39,False,3.0,0,1,59058.14,Very Good,1,1
630,Germany,Female,51,0,108449.23,3,0,0,88372.69,1,50-59,False,,0,1,36150.74333333333,Fair,1,1
808,France,Male,32,1,0.0,2,1,1,46200.71,0,30-39,False,3.0,1,0,1.0,Excellent,1,2
611,Germany,Female,36,10,103294.56,1,1,0,160548.12,0,30-39,True,1.1,0,1,103295.56,Fair,0,1
697,France,Female,42,1,0.0,1,1,0,1262.83,1,40-49,True,2.0,1,0,1.0,Good,1,3
655,France,Female,38,6,0.0,1,1,1,188639.28,0,30-39,False,1.1666666666666667,1,0,1.0,Fair,0,1
601,Spain,Male,28,6,0.0,2,1,0,14665.28,0,<30,False,1.3333333333333333,1,0,1.0,Fair,0,1
755,France,Male,42,2,119919.12,1,1,0,156868.21,0,40-49,True,1.5,0,1,119920.12,Very Good,1,2
553,France,Male,37,1,0.0,1,1,0,30461.55,0,30-39,True,2.0,1,0,1.0,Poor,1,3
723,France,Male,28,4,0.0,2,1,1,123885.88,0,<30,False,1.5,1,0,1.0,Good,0,1
507,Spain,Female,34,4,0.0,2,1,1,60688.38,0,30-39,False,1.5,1,0,1.0,Poor,0,1
777,France,Male,43,1,0.0,2,1,0,21785.91,0,40-49,False,3.0,1,0,1.0,Very Good,1,2
566,France,Male,34,3,0.0,1,0,0,188135.69,0,30-39,True,1.3333333333333333,1,0,1.0,Poor,0,2
732,France,Male,26,7,0.0,2,1,0,154364.66,0,<30,False,1.2857142857142856,1,0,1.0,Good,0,1
697,France,Female,42,10,0.0,2,1,0,61312.15,0,40-49,False,1.2,1,0,1.0,Good,0,1
555,France,Male,29,4,128744.04,1,1,1,47454.93,0,<30,False,1.25,0,1,128745.04,Poor,0,0
584,Germany,Female,62,9,137727.34,2,0,1,121102.9,0,60+,False,1.2222222222222223,0,1,68864.67,Fair,0,0
705,Germany,Female,44,10,106731.58,1,1,0,137419.87,1,40-49,True,1.1,0,1,106732.58,Good,0,1
688,France,Female,38,7,123544.21,1,1,1,157664.02,0,30-39,False,1.1428571428571428,0,1,123545.21,Good,0,0
626,France,Female,37,2,133968.96,2,1,0,148689.65,0,30-39,False,2.0,0,1,66985.48,Fair,1,1
636,Spain,Male,76,9,126534.6,1,1,1,39789.62,0,60+,False,1.1111111111111112,0,1,126535.6,Fair,0,0
719,Spain,Female,35,8,0.0,1,1,1,165162.4,0,30-39,False,1.125,1,0,1.0,Good,0,1
706,Spain,Male,30,6,87609.68,2,0,0,137674.55,1,<30,False,1.3333333333333333,0,0,43805.84,Good,0,0
731,Spain,Male,41,3,0.0,2,1,0,101371.72,0,40-49,False,1.6666666666666665,1,0,1.0,Good,0,1
738,Spain,Male,49,3,0.0,3,1,1,65066.48,1,40-49,False,2.0,1,0,1.0,Good,0,1
426,France,Male,34,9,0.0,2,1,0,107876.91,0,30-39,False,1.2222222222222223,1,0,1.0,Poor,0,1
622,Spain,Female,36,0,108960.0,2,1,0,111180.3,1,30-39,False,,0,1,54481.0,Fair,1,1
701,Spain,Female,30,2,0.0,2,1,0,115650.63,0,<30,False,2.0,1,0,1.0,Good,1,2
512,France,Male,51,6,144953.31,1,1,1,165035.17,0,50-59,False,1.1666666666666667,0,1,144954.31,Poor,0,0
635,France,Male,41,4,103544.88,2,1,0,193746.55,0,40-49,False,1.5,0,1,51773.44,Fair,0,0
685,France,Male,33,6,0.0,1,1,0,58458.26,0,30-39,True,1.1666666666666667,1,0,1.0,Good,0,2
609,France,Male,53,7,0.0,2,0,1,52332.85,0,50-59,False,1.2857142857142856,1,0,1.0,Fair,0,1
598,Germany,Male,38,1,101487.18,1,1,1,75959.1,1,30-39,False,2.0,0,1,101488.18,Fair,1,1
708,France,Male,52,10,105355.81,1,1,0,123.07,1,50-59,True,1.1,0,1,105356.81,Good,0,1
574,Spain,Male,36,4,77967.5,1,1,0,167066.95,1,30-39,True,1.25,0,0,77968.5,Poor,0,1
629,France,Male,44,5,0.0,4,0,0,117572.59,1,40-49,False,1.8,1,0,1.0,Fair,0,1
422,Spain,Female,54,4,0.0,2,1,1,7166.71,0,50-59,False,1.5,1,0,1.0,Poor,0,1
656,Spain,Male,28,8,120047.77,1,1,1,137173.39,0,<30,False,1.125,0,1,120048.77,Fair,0,0
697,France,Male,32,7,175464.85,3,1,0,116442.42,1,30-39,False,1.4285714285714286,0,1,58489.28333333333,Good,0,0
718,France,Male,52,8,79475.3,3,1,1,32421.32,1,50-59,False,1.375,0,0,26492.766666666666,Good,0,0
586,Germany,Male,37,8,167735.69,2,0,1,104665.79,0,30-39,False,1.25,0,1,83868.845,Fair,0,0
481,Spain,Female,37,8,0.0,2,1,0,44215.86,0,30-39,False,1.25,1,0,1.0,Poor,0,1
749,France,Female,33,1,74385.98,1,1,0,20164.47,0,30-39,True,2.0,0,0,74386.98,Very Good,1,2
561,Germany,Male,49,5,94754.0,1,1,1,26691.31,0,40-49,False,1.2,0,0,94755.0,Poor,0,0
676,Spain,Male,27,4,0.0,1,0,1,107955.67,0,<30,False,1.25,1,0,1.0,Good,0,1
615,Germany,Male,43,3,86920.86,1,1,1,150048.37,0,40-49,False,1.3333333333333333,0,0,86921.86,Fair,0,0
582,France,Female,39,1,132077.48,2,1,0,192255.15,0,30-39,False,3.0,0,1,66039.74,Fair,1,1
601,France,Male,40,10,127847.86,1,0,0,173245.68,0,30-39,True,1.1,0,1,127848.86,Fair,0,1
708,France,Male,34,3,0.0,1,0,1,121457.88,1,30-39,False,1.3333333333333333,1,0,1.0,Good,0,1
708,Germany,Male,42,9,176702.36,2,1,1,104804.74,0,40-49,False,1.2222222222222223,0,1,88352.18,Good,0,0
797,Germany,Female,33,10,83555.58,1,0,0,69767.14,0,30-39,True,1.1,0,0,83556.58,Very Good,0,1
682,France,Male,26,8,0.0,2,1,0,178373.43,0,<30,False,1.25,1,0,1.0,Good,0,1
694,Spain,Female,39,9,0.0,2,0,0,99924.04,0,30-39,False,1.2222222222222223,1,0,1.0,Good,0,1
490,France,Female,40,1,0.0,1,1,1,49594.19,1,30-39,False,2.0,1,0,1.0,Poor,1,2
828,Spain,Male,42,10,0.0,1,1,1,186071.14,0,40-49,False,1.1,1,0,1.0,Excellent,0,1
594,Spain,Female,38,7,96858.35,1,1,0,77511.45,0,30-39,True,1.1428571428571428,0,0,96859.35,Fair,0,1
579,Spain,Male,33,1,0.0,2,1,1,54816.57,0,30-39,False,3.0,1,0,1.0,Poor,1,2
723,France,Female,35,0,0.0,2,0,1,61290.99,0,30-39,False,,1,0,1.0,Good,1,2
619,Germany,Female,42,8,132796.04,3,1,1,191821.35,1,40-49,False,1.375,0,1,44266.34666666667,Fair,0,0
794,Spain,Female,30,1,154970.54,1,0,1,156768.45,0,<30,False,2.0,0,1,154971.54,Very Good,1,1
674,Germany,Male,44,3,88902.21,1,1,0,73731.32,0,40-49,True,1.3333333333333333,0,0,88903.21,Good,0,1
418,France,Male,28,7,98738.92,1,1,0,122190.22,0,<30,True,1.1428571428571428,0,1,98739.92,Poor,0,1
502,France,Male,33,8,0.0,2,1,1,123509.01,0,30-39,False,1.25,1,0,1.0,Poor,0,1
678,France,Female,50,6,0.0,1,1,0,8199.5,0,40-49,True,1.1666666666666667,1,0,1.0,Good,0,2
599,Germany,Male,40,10,137456.28,2,1,1,14113.11,0,30-39,False,1.2,0,1,68729.14,Fair,0,0
736,France,Male,29,4,0.0,2,0,0,51705.01,0,<30,False,1.5,1,0,1.0,Good,0,1
430,France,Female,60,7,73937.02,1,1,0,161937.62,1,50-59,True,1.1428571428571428,0,0,73938.02,Poor,0,1
537,France,Female,45,7,158621.04,1,1,0,120892.96,1,40-49,True,1.1428571428571428,0,1,158622.04,Poor,0,1
683,Spain,Male,30,1,113257.2,1,1,1,65035.02,0,<30,False,2.0,0,1,113258.2,Good,1,1
828,France,Male,31,9,0.0,1,0,1,164257.37,0,30-39,False,1.1111111111111112,1,0,1.0,Excellent,0,1
691,France,Female,29,9,116536.43,1,1,0,51987.99,0,<30,True,1.1111111111111112,0,1,116537.43,Good,0,1
608,Spain,Female,28,4,0.0,2,1,0,10899.63,1,<30,False,1.5,1,0,1.0,Fair,0,1
691,France,Female,60,6,101070.69,1,1,0,177355.8,1,50-59,True,1.1666666666666667,0,1,101071.69,Good,0,1
718,Spain,Male,39,6,0.0,2,0,1,63889.1,0,30-39,False,1.3333333333333333,1,0,1.0,Good,0,1
680,Germany,Female,31,3,127331.46,3,1,1,176433.6,0,30-39,False,2.0,0,1,42444.82,Good,0,0
838,Spain,Female,41,5,0.0,2,1,0,81313.51,0,40-49,False,1.4,1,0,1.0,Excellent,0,1
695,Spain,Female,31,5,0.0,2,0,1,13998.88,0,30-39,False,1.4,1,0,1.0,Good,0,1
681,France,Male,46,0,105969.42,1,1,0,5771.56,0,40-49,True,,0,1,105970.42,Good,1,2
762,France,Male,36,5,119547.46,1,1,1,42693.65,0,30-39,False,1.2,0,1,119548.46,Very Good,0,0
751,Spain,Male,38,7,0.0,2,0,0,90839.61,0,30-39,False,1.2857142857142856,1,0,1.0,Very Good,0,1
678,Spain,Male,28,5,138668.18,1,1,1,54144.01,0,<30,False,1.2,0,1,138669.18,Good,0,0
634,France,Female,37,7,51582.5,2,1,1,184312.88,0,30-39,False,1.2857142857142856,0,0,25792.25,Fair,0,0
749,France,Male,37,7,0.0,2,1,0,20306.79,0,30-39,False,1.2857142857142856,1,0,1.0,Very Good,0,1
590,Spain,Male,37,6,169902.92,1,1,1,128256.18,0,30-39,False,1.1666666666666667,0,1,169903.92,Fair,0,0
610,France,Female,27,4,87262.4,2,1,0,182720.07,0,<30,False,1.5,0,0,43632.2,Fair,0,0
502,France,Male,33,7,0.0,2,0,1,4082.52,0,30-39,False,1.2857142857142856,1,0,1.0,Poor,0,1
578,France,Female,40,7,0.0,2,0,0,102233.73,0,30-39,False,1.2857142857142856,1,0,1.0,Poor,0,1
547,France,Female,32,2,0.0,2,1,0,132002.83,0,30-39,False,2.0,1,0,1.0,Poor,1,2
579,France,Female,27,9,0.0,2,1,0,126838.7,0,<30,False,1.2222222222222223,1,0,1.0,Poor,0,1
661,France,Male,39,5,0.0,2,0,0,181461.46,0,30-39,False,1.4,1,0,1.0,Fair,0,1
794,France,Male,46,6,0.0,2,1,0,195325.74,0,40-49,False,1.3333333333333333,1,0,1.0,Very Good,0,1
719,France,Male,61,5,0.0,2,0,1,29132.43,0,60+,False,1.4,1,0,1.0,Good,0,1
728,France,Female,69,1,0.0,2,1,1,131804.86,0,60+,False,3.0,1,0,1.0,Good,1,2
598,Germany,Male,19,3,150348.37,1,1,1,173784.04,0,<30,False,1.3333333333333333,0,1,150349.37,Fair,0,0
822,Germany,Female,46,3,115074.02,2,1,0,26249.86,0,40-49,False,1.6666666666666665,0,1,57538.01,Excellent,0,0
670,Spain,Female,40,3,0.0,1,1,1,182650.15,0,30-39,False,1.3333333333333333,1,0,1.0,Fair,0,1
850,France,Male,28,8,99986.98,1,1,0,196582.55,0,<30,True,1.125,0,1,99987.98,Excellent,0,1
723,Germany,Female,68,3,110357.0,1,0,0,141977.54,1,60+,True,1.3333333333333333,0,1,110358.0,Good,0,1
705,Germany,Male,42,8,166685.92,2,1,1,55313.51,0,40-49,False,1.25,0,1,83343.96,Good,0,0
677,Spain,Male,40,7,95312.8,1,1,1,62944.75,0,30-39,False,1.1428571428571428,0,0,95313.8,Good,0,0
736,France,Male,43,4,202443.47,1,1,0,72375.03,0,40-49,True,1.25,0,1,202444.47,Good,0,1
661,Germany,Female,47,0,109493.62,1,0,0,188324.01,1,40-49,True,,0,1,109494.62,Fair,1,2
501,Germany,Male,38,9,88977.39,2,0,1,133403.07,0,30-39,False,1.2222222222222223,0,0,44489.695,Poor,0,0
516,France,Female,29,2,104982.57,1,1,0,157378.5,0,<30,True,1.5,0,1,104983.57,Poor,1,2
517,Germany,Female,59,8,154110.99,2,1,0,101240.08,1,50-59,False,1.25,0,1,77056.495,Poor,0,0
766,France,Male,32,6,185714.28,1,1,1,102502.5,0,30-39,False,1.1666666666666667,0,1,185715.28,Very Good,0,0
520,Germany,Female,23,3,116022.53,2,1,1,37577.66,0,<30,False,1.6666666666666665,0,1,58012.265,Poor,0,0
541,France,Male,46,6,0.0,2,1,1,83456.67,0,40-49,False,1.3333333333333333,1,0,1.0,Poor,0,1
790,Germany,Female,34,2,164011.48,1,1,0,199420.41,0,30-39,True,1.5,0,1,164012.48,Very Good,1,2
797,France,Male,31,9,0.0,2,1,1,24748.89,0,30-39,False,1.2222222222222223,1,0,1.0,Very Good,0,1
811,France,Male,40,1,101514.89,1,1,1,121765.0,0,30-39,False,2.0,0,1,101515.89,Excellent,1,1
722,Spain,Female,32,4,0.0,2,1,1,113666.48,0,30-39,False,1.5,1,0,1.0,Good,0,1
675,France,Male,28,9,0.0,1,1,0,134110.93,0,<30,True,1.1111111111111112,1,0,1.0,Good,0,2
660,Germany,Male,39,9,134599.33,2,1,0,183095.87,0,30-39,False,1.2222222222222223,0,1,67300.665,Fair,0,0
566,Spain,Male,32,10,147511.26,1,1,1,159891.03,0,30-39,False,1.1,0,1,147512.26,Poor,0,0
768,France,Male,25,0,78396.08,1,1,1,8316.19,0,<30,False,,0,0,78397.08,Very Good,1,1
610,Spain,Female,31,5,0.0,2,0,0,63736.36,0,30-39,False,1.4,1,0,1.0,Fair,0,1
715,France,Female,31,3,110581.29,1,1,1,94715.24,0,30-39,False,1.3333333333333333,0,1,110582.29,Good,0,0
750,Germany,Male,42,8,151836.36,2,1,0,68695.38,0,40-49,False,1.25,0,1,75919.18,Very Good,0,0
431,Germany,Male,45,5,83624.55,2,0,0,36899.62,0,40-49,False,1.4,0,0,41813.275,Poor,0,0
704,France,Male,24,2,148197.15,2,1,0,182775.08,0,<30,False,2.0,0,1,74099.575,Good,1,1
535,Spain,Female,30,5,122924.75,1,0,0,62390.59,1,<30,True,1.2,0,1,122925.75,Poor,0,1
614,France,Female,38,4,72594.0,1,1,1,76042.48,0,30-39,False,1.25,0,0,72595.0,Fair,0,0
748,France,Male,38,4,115221.36,1,0,1,70956.75,0,30-39,False,1.25,0,1,115222.36,Very Good,0,0
492,Germany,Male,51,8,117808.74,2,1,1,67311.12,0,50-59,False,1.25,0,1,58905.37,Poor,0,0
573,France,Male,40,7,147754.68,1,1,1,110454.46,0,30-39,False,1.1428571428571428,0,1,147755.68,Poor,0,0
706,Spain,Female,53,3,0.0,3,0,0,88479.02,1,50-59,False,2.0,1,0,1.0,Good,0,1
680,France,Male,31,10,113292.17,1,1,1,122639.73,0,30-39,False,1.1,0,1,113293.17,Good,0,0
458,Spain,Male,36,5,0.0,2,1,0,79723.78,0,30-39,False,1.4,1,0,1.0,Poor,0,1
612,Germany,Male,44,2,115163.38,1,1,1,97677.52,1,40-49,False,1.5,0,1,115164.38,Fair,1,1
809,Germany,Male,50,10,118098.62,1,1,1,100720.02,1,40-49,False,1.1,0,1,118099.62,Excellent,0,0
590,France,Male,39,9,0.0,2,1,1,104730.52,0,30-39,False,1.2222222222222223,1,0,1.0,Fair,0,1
602,France,Male,35,8,0.0,1,1,1,22499.29,0,30-39,False,1.125,1,0,1.0,Fair,0,1
540,Spain,Male,37,0,120825.7,1,1,0,28257.89,0,30-39,True,,0,1,120826.7,Poor,1,2
494,France,Male,25,6,0.0,2,0,1,109988.09,0,<30,False,1.3333333333333333,1,0,1.0,Poor,0,1
797,France,Male,29,1,0.0,1,0,1,149991.32,0,<30,False,2.0,1,0,1.0,Very Good,1,2
526,Germany,Male,61,6,133845.28,2,1,1,45180.8,0,60+,False,1.3333333333333333,0,1,66923.64,Poor,0,0
631,Spain,Male,38,7,0.0,2,1,0,181605.85,0,30-39,False,1.2857142857142856,1,0,1.0,Fair,0,1
576,France,Female,29,5,108541.04,1,1,1,126469.09,0,<30,False,1.2,0,1,108542.04,Poor,0,0
405,France,Male,39,10,0.0,1,1,0,160810.85,1,30-39,True,1.1,1,0,1.0,Poor,0,2
555,France,Male,30,1,0.0,2,0,0,88146.86,0,<30,False,3.0,1,0,1.0,Poor,1,2
750,Spain,Female,37,2,113817.06,1,0,0,88333.74,0,30-39,True,1.5,0,1,113818.06,Very Good,1,2
665,France,Male,28,8,137300.23,1,1,0,90174.83,0,<30,True,1.125,0,1,137301.23,Fair,0,1
640,Spain,Male,37,5,158024.38,1,1,0,81298.09,0,30-39,True,1.2,0,1,158025.38,Fair,0,1
457,France,Female,33,7,127837.54,1,0,1,60013.17,0,30-39,False,1.1428571428571428,0,1,127838.54,Poor,0,0
695,France,Male,36,4,161533.0,1,1,0,100940.91,0,30-39,True,1.25,0,1,161534.0,Good,0,1
645,France,Male,31,7,161171.7,2,1,0,12599.94,1,30-39,False,1.2857142857142856,0,1,80586.85,Fair,0,0
647,Spain,Male,32,9,80958.36,1,1,1,128590.73,0,30-39,False,1.1111111111111112,0,0,80959.36,Fair,0,0
808,Spain,Male,25,7,0.0,2,0,1,23180.37,0,<30,False,1.2857142857142856,1,0,1.0,Excellent,0,1
641,France,Male,33,2,146193.6,2,1,1,55796.83,1,30-39,False,2.0,0,1,73097.8,Fair,1,1
700,Spain,Male,29,8,0.0,2,0,1,152097.02,0,<30,False,1.25,1,0,1.0,Good,0,1
660,Germany,Male,26,4,115021.76,1,0,1,162443.05,0,<30,False,1.25,0,1,115022.76,Fair,0,0
615,Spain,Male,41,1,126773.43,1,1,1,55551.26,0,40-49,False,2.0,0,1,126774.43,Fair,1,1
705,Germany,Female,40,3,92889.91,1,1,1,109496.69,0,30-39,False,1.3333333333333333,0,0,92890.91,Good,0,0
718,France,Male,48,9,0.0,2,1,1,72105.63,0,40-49,False,1.2222222222222223,1,0,1.0,Good,0,1
754,France,Male,61,5,146622.35,1,1,1,41815.22,1,60+,False,1.2,0,1,146623.35,Very Good,0,0
713,Germany,Male,45,4,131038.14,1,1,0,74005.04,1,40-49,True,1.25,0,1,131039.14,Good,0,1
587,France,Female,46,6,88820.29,1,0,0,70224.34,0,40-49,True,1.1666666666666667,0,0,88821.29,Fair,0,1
569,Spain,Male,31,1,115406.97,1,0,0,145528.22,0,30-39,True,2.0,0,1,115407.97,Poor,1,2
568,France,Female,38,3,132951.92,1,0,1,124486.28,0,30-39,False,1.3333333333333333,0,1,132952.92,Poor,0,0
634,Germany,Male,74,5,108891.7,1,1,0,10078.02,0,60+,True,1.2,0,1,108892.7,Fair,0,1
770,Germany,Female,46,5,141788.63,2,0,0,164967.21,0,40-49,False,1.4,0,1,70895.315,Very Good,0,0
676,Spain,Female,64,4,116954.32,1,1,1,91149.48,0,60+,False,1.25,0,1,116955.32,Good,0,0
723,Germany,Female,47,10,90450.0,2,0,0,103379.31,1,40-49,False,1.2,0,0,45226.0,Good,0,0
614,Germany,Female,39,8,125997.22,1,1,1,128049.34,1,30-39,False,1.125,0,1,125998.22,Fair,0,0
