credit_score,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,age_group,inactive_single_product,products_per_tenure,zero_balance,high_balance,balance_per_product,credit_score_band,early_customer,churn_risk_score
709,39,8,0.0,2,1,0,56214.09,30-39,False,1.25,1,0,1.0,Good,0,1
499,39,6,0.0,2,1,1,81409.0,30-39,False,1.3333333333333333,1,0,1.0,Poor,0,1
755,45,7,135643.0,1,0,0,143619.52,40-49,True,1.1428571428571428,0,1,135644.0,Very Good,0,1
792,19,7,143390.51,1,1,0,33282.84,<30,True,1.1428571428571428,0,1,143391.51,Very Good,0,1
557,32,3,123502.53,1,1,1,69826.8,30-39,False,1.3333333333333333,0,1,123503.53,Poor,0,0
739,36,0,0.0,2,0,0,133465.57,30-39,False,,1,0,1.0,Good,1,2
574,34,7,152992.91,1,1,1,134691.2,30-39,False,1.1428571428571428,0,1,152993.91,Poor,0,0
578,34,4,175111.11,1,1,1,74858.3,30-39,False,1.25,0,1,175112.11,Poor,0,0
671,31,6,0.0,2,1,1,15846.42,30-39,False,1.3333333333333333,1,0,1.0,Good,0,1
608,44,5,126147.84,1,0,1,132424.69,40-49,False,1.2,0,1,126148.84,Fair,0,0
749,29,7,137059.05,3,1,0,102975.72,<30,False,1.4285714285714286,0,1,45687.35,Very Good,0,0
581,31,6,116891.72,1,1,0,107137.3,30-39,True,1.1666666666666667,0,1,116892.72,Fair,0,1
725,19,0,75888.2,1,0,0,45613.75,<30,True,,0,0,75889.2,Good,1,2
508,49,7,122451.46,2,1,1,75808.1,40-49,False,1.2857142857142856,0,1,61226.73,Poor,0,0
658,32,9,0.0,2,1,0,156774.75,30-39,False,1.2222222222222223,1,0,1.0,Fair,0,1
685,58,1,104796.54,1,1,1,154181.41,50-59,False,2.0,0,1,104797.54,Good,1,1
704,39,1,124640.51,1,1,0,116511.12,30-39,True,2.0,0,1,124641.51,Good,1,2
736,36,6,0.0,1,1,0,70496.66,30-39,True,1.1666666666666667,1,0,1.0,Good,0,2
769,39,9,0.0,1,1,1,47722.79,30-39,False,1.1111111111111112,1,0,1.0,Very Good,0,1
564,31,0,125175.58,1,1,1,72757.33,30-39,False,,0,1,125176.58,Poor,1,1
602,72,3,0.0,2,1,1,171260.66,60+,False,1.6666666666666663,1,0,1.0,Fair,0,1
706,35,8,178032.53,1,0,1,42181.68,30-39,False,1.125,0,1,178033.53,Good,0,0
698,56,1,112414.81,2,0,0,93982.02,50-59,False,3.0,0,1,56208.405,Good,1,1
695,43,1,100421.1,1,1,1,101141.28,40-49,False,2.0,0,1,100422.1,Good,1,1
575,36,1,0.0,1,0,1,94570.56,30-39,False,2.0,1,0,1.0,Poor,1,2
556,52,9,0.0,1,1,0,175149.2,50-59,True,1.1111111111111112,1,0,1.0,Poor,0,2
551,42,1,50194.59,1,1,1,23399.58,40-49,False,2.0,0,0,50195.59,Poor,1,1
746,24,3,137492.35,2,0,1,170142.09,<30,False,1.6666666666666663,0,1,68747.175,Very Good,0,0
619,38,10,119658.49,1,1,1,8646.58,30-39,False,1.1,0,1,119659.49,Fair,0,0
618,38,5,126473.99,1,1,0,91972.49,30-39,True,1.2,0,1,126474.99,Fair,0,1
648,41,5,123049.21,1,0,1,5066.76,40-49,False,1.2,0,1,123050.21,Fair,0,0
713,24,7,147687.24,1,1,1,121592.5,<30,False,1.1428571428571428,0,1,147688.24,Good,0,0
471,23,6,104592.55,2,1,0,131736.23,<30,False,1.3333333333333333,0,1,52297.275,Poor,0,0
712,79,5,108078.56,1,1,1,174118.93,60+,False,1.2,0,1,108079.56,Good,0,0
611,35,10,0.0,1,1,1,23598.23,30-39,False,1.1,1,0,1.0,Fair,0,1
596,33,2,139451.67,1,0,0,63142.12,30-39,True,1.5,0,1,139452.67,Fair,1,2
571,33,1,0.0,2,1,0,102750.7,30-39,False,3.0,1,0,1.0,Poor,1,2
705,25,9,0.0,2,0,1,112331.19,<30,False,1.2222222222222223,1,0,1.0,Good,0,1
659,78,2,151675.65,1,0,1,49978.67,60+,False,1.5,0,1,151676.65,Fair,1,1
755,43,9,0.0,2,1,0,18066.69,40-49,False,1.2222222222222223,1,0,1.0,Very Good,0,1
542,43,8,145618.37,1,0,1,10350.74,40-49,False,1.125,0,1,145619.37,Poor,0,0
649,46,2,0.0,2,1,1,66602.7,40-49,False,2.0,1,0,1.0,Fair,1,2
662,32,4,133950.37,1,1,1,48725.68,30-39,False,1.25,0,1,133951.37,Fair,0,0
602,42,1,138912.17,1,1,1,139494.75,40-49,False,2.0,0,1,138913.17,Fair,1,1
649,78,4,68345.86,2,1,1,142566.75,60+,False,1.5,0,0,34173.93,Fair,0,0
601,46,2,99786.07,1,1,1,32683.88,40-49,False,1.5,0,1,99787.07,Fair,1,1
683,29,0,133702.89,1,1,0,55582.54,<30,True,,0,1,133703.89,Good,1,2
767,23,2,139542.82,1,0,1,28038.28,<30,False,1.5,0,1,139543.82,Very Good,1,1
650,26,4,214346.96,2,1,0,128815.33,<30,False,1.5,0,1,107174.48,Fair,0,0
769,31,4,61297.05,2,1,1,7118.02,30-39,False,1.5,0,0,30649.525,Very Good,0,0
573,41,5,0.0,2,0,1,14479.29,40-49,False,1.4,1,0,1.0,Poor,0,1
735,38,7,86131.71,2,0,0,93478.96,30-39,False,1.2857142857142856,0,0,43066.855,Good,0,0
661,38,7,143006.7,1,1,1,15650.89,30-39,False,1.1428571428571428,0,1,143007.7,Fair,0,0
622,29,7,101486.96,1,1,1,8788.35,<30,False,1.1428571428571428,0,1,101487.96,Fair,0,0
662,30,5,115286.68,2,1,1,149587.92,<30,False,1.4,0,1,57644.34,Fair,0,0
680,34,7,0.0,2,1,0,98949.85,30-39,False,1.2857142857142856,1,0,1.0,Good,0,1
503,32,9,100262.88,2,1,1,157921.25,30-39,False,1.2222222222222223,0,1,50132.44,Poor,0,0
656,30,4,74323.2,1,1,1,22929.08,<30,False,1.25,0,0,74324.2,Fair,0,0
590,23,7,0.0,2,1,0,196789.9,<30,False,1.2857142857142856,1,0,1.0,Fair,0,1
498,41,4,87541.06,2,1,1,12577.21,40-49,False,1.5,0,0,43771.53,Poor,0,0
801,46,6,0.0,2,1,1,170008.74,40-49,False,1.3333333333333333,1,0,1.0,Excellent,0,1
749,41,5,57568.94,1,1,1,61128.29,40-49,False,1.2,0,0,57569.94,Very Good,0,0
449,32,0,155619.36,1,1,1,166692.03,30-39,False,,0,1,155620.36,Poor,1,1
679,52,9,135870.01,2,0,0,54038.62,50-59,False,1.2222222222222223,0,1,67936.005,Good,0,0
555,24,2,0.0,2,0,1,197866.55,<30,False,2.0,1,0,1.0,Poor,1,2
682,28,10,200724.96,1,0,1,82872.64,<30,False,1.1,0,1,200725.96,Good,0,0
543,32,7,147256.86,1,1,0,112771.95,30-39,True,1.1428571428571428,0,1,147257.86,Poor,0,1
785,32,3,124493.03,2,0,1,52583.79,30-39,False,1.6666666666666663,0,1,62247.515,Very Good,0,0
612,30,9,142910.15,1,1,0,105890.55,<30,True,1.1111111111111112,0,1,142911.15,Fair,0,1
729,32,6,93694.42,1,1,1,79919.13,30-39,False,1.1666666666666667,0,0,93695.42,Good,0,0
536,22,5,89492.62,1,0,0,42934.43,<30,True,1.2,0,0,89493.62,Poor,0,1
683,31,2,0.0,2,0,1,77326.78,30-39,False,2.0,1,0,1.0,Good,1,2
709,30,5,0.0,2,0,1,161388.22,<30,False,1.4,1,0,1.0,Good,0,1
649,51,4,0.0,1,1,1,150390.57,50-59,False,1.25,1,0,1.0,Fair,0,1
539,42,1,177728.55,1,1,0,105013.63,40-49,True,2.0,0,1,177729.55,Poor,1,2
664,55,8,0.0,2,1,1,139161.64,50-59,False,1.25,1,0,1.0,Fair,0,1
559,48,2,0.0,2,0,1,137961.41,40-49,False,2.0,1,0,1.0,Poor,1,2
812,39,5,115730.71,3,1,1,185599.34,30-39,False,1.6,0,1,38577.903333333335,Excellent,0,0
590,51,10,84474.62,2,1,1,190937.09,50-59,False,1.2,0,0,42238.31,Fair,0,0
625,36,8,129944.39,2,0,0,198914.8,30-39,False,1.25,0,1,64973.195,Fair,0,0
569,28,3,100032.52,1,1,0,5159.21,<30,True,1.3333333333333333,0,1,100033.52,Poor,0,1
751,34,9,108513.25,2,1,1,27097.82,30-39,False,1.2222222222222223,0,1,54257.625,Very Good,0,0
479,40,1,0.0,2,0,0,114996.43,30-39,False,3.0,1,0,1.0,Poor,1,2
693,46,3,151709.33,1,1,0,180736.24,40-49,True,1.3333333333333333,0,1,151710.33,Good,0,1
582,50,2,148942.0,1,1,1,116944.3,40-49,False,1.5,0,1,148943.0,Fair,1,1
767,42,2,133616.39,1,1,0,28615.8,40-49,True,1.5,0,1,133617.39,Very Good,1,2
637,54,5,0.0,1,0,1,150836.98,50-59,False,1.2,1,0,1.0,Fair,0,1
667,23,6,136100.69,2,0,0,169669.33,<30,False,1.3333333333333333,0,1,68051.345,Fair,0,0
507,36,9,118214.32,3,1,0,119110.03,30-39,False,1.3333333333333333,0,1,39405.77333333334,Poor,0,0
657,41,5,95858.37,1,1,1,68255.88,40-49,False,1.2,0,0,95859.37,Fair,0,0
705,34,7,117715.84,1,1,0,2498.67,30-39,True,1.1428571428571428,0,1,117716.84,Good,0,1
615,36,6,0.0,1,1,1,27011.8,30-39,False,1.1666666666666667,1,0,1.0,Fair,0,1
549,55,1,137592.31,2,0,1,116548.02,50-59,False,3.0,0,1,68797.155,Poor,1,1
589,50,5,144895.05,2,1,1,34941.23,40-49,False,1.4,0,1,72448.525,Fair,0,0
619,42,2,0.0,1,1,1,101348.88,40-49,False,1.5,1,0,1.0,Fair,1,2
673,69,3,78833.15,2,1,1,37196.15,60+,False,1.6666666666666663,0,0,39417.575,Good,0,0
719,44,2,0.0,2,1,0,196582.19,40-49,False,2.0,1,0,1.0,Good,1,2
631,41,0,0.0,1,0,0,87959.83,40-49,True,,1,0,1.0,Fair,1,3
707,49,10,0.0,1,1,0,82967.97,40-49,True,1.1,1,0,1.0,Good,0,2
648,38,2,0.0,2,0,1,9551.49,30-39,False,2.0,1,0,1.0,Fair,1,2
574,39,2,122524.61,2,1,0,88463.63,30-39,False,2.0,0,1,61263.305,Poor,1,1
616,45,6,128352.59,3,1,1,144000.59,40-49,False,1.5,0,1,42785.19666666666,Fair,0,0
705,23,5,0.0,2,1,1,73131.73,<30,False,1.4,1,0,1.0,Good,0,1
492,48,6,127253.98,1,1,1,92144.09,40-49,False,1.1666666666666667,0,1,127254.98,Poor,0,0
613,34,8,117300.02,1,1,0,139410.08,30-39,True,1.125,0,1,117301.02,Fair,0,1
485,37,5,0.0,2,0,1,170226.47,30-39,False,1.4,1,0,1.0,Poor,0,1
756,24,1,0.0,2,1,0,184182.25,<30,False,3.0,1,0,1.0,Very Good,1,2
590,47,0,117879.32,1,1,1,8214.46,40-49,False,,0,1,117880.32,Fair,1,1
569,34,6,144855.34,1,0,0,196555.32,30-39,True,1.1666666666666667,0,1,144856.34,Poor,0,1
752,29,4,129514.99,1,1,1,102930.46,<30,False,1.25,0,1,129515.99,Very Good,0,0
662,39,5,138106.75,1,0,0,19596.73,30-39,True,1.2,0,1,138107.75,Fair,0,1
673,31,1,108345.22,1,0,1,38802.03,30-39,False,2.0,0,1,108346.22,Good,1,1
731,42,9,101043.63,1,1,1,192175.52,40-49,False,1.1111111111111112,0,1,101044.63,Good,0,0
565,49,7,0.0,2,1,1,89609.26,40-49,False,1.2857142857142856,1,0,1.0,Poor,0,1
695,50,8,0.0,1,1,0,126381.6,40-49,True,1.125,1,0,1.0,Good,0,2
643,34,7,0.0,2,0,1,100304.13,30-39,False,1.2857142857142856,1,0,1.0,Fair,0,1
716,18,3,128743.8,1,0,0,197322.13,<30,True,1.3333333333333333,0,1,128744.8,Good,0,1
811,47,3,123365.34,2,0,0,171995.34,40-49,False,1.6666666666666663,0,1,61683.67,Excellent,0,0
742,29,4,0.0,2,1,1,180066.59,<30,False,1.5,1,0,1.0,Very Good,0,1
750,47,7,121376.15,2,1,0,54473.6,40-49,False,1.2857142857142856,0,1,60689.075,Very Good,0,0
581,30,1,0.0,2,1,0,199464.08,<30,False,3.0,1,0,1.0,Fair,1,2
721,46,1,115764.32,2,0,0,102950.79,40-49,False,3.0,0,1,57883.16,Good,1,1
648,32,8,157138.99,3,1,0,190994.48,30-39,False,1.375,0,1,52380.66333333333,Fair,0,0
594,37,2,0.0,2,0,1,95864.5,30-39,False,2.0,1,0,1.0,Fair,1,2
553,46,3,82291.1,1,1,0,112549.99,40-49,True,1.3333333333333333,0,0,82292.1,Poor,0,1
569,32,8,145330.43,1,1,1,132038.65,30-39,False,1.125,0,1,145331.43,Poor,0,0
774,35,3,121418.62,1,1,1,24400.37,30-39,False,1.3333333333333333,0,1,121419.62,Very Good,0,0
680,34,1,0.0,2,1,0,167035.07,30-39,False,3.0,1,0,1.0,Good,1,2
576,52,9,170228.59,2,0,0,148477.57,50-59,False,1.2222222222222223,0,1,85115.295,Poor,0,0
705,35,5,0.0,1,1,0,133991.11,30-39,True,1.2,1,0,1.0,Good,0,2
705,39,3,92224.56,1,1,1,54517.25,30-39,False,1.3333333333333333,0,0,92225.56,Good,0,0
850,39,6,96863.13,1,1,1,121681.19,30-39,False,1.1666666666666667,0,0,96864.13,Excellent,0,0
581,38,1,133105.47,1,1,0,105732.9,30-39,True,2.0,0,1,133106.47,Fair,1,2
518,59,5,138772.15,1,0,1,123872.0,50-59,False,1.2,0,1,138773.15,Poor,0,0
553,31,6,0.0,2,0,0,124596.63,30-39,False,1.3333333333333333,1,0,1.0,Poor,0,1
530,42,0,99948.45,1,0,1,97338.62,40-49,False,,0,1,99949.45,Poor,1,1
619,27,1,154483.98,1,1,0,156394.74,<30,True,2.0,0,1,154484.98,Fair,1,2
765,43,9,157960.49,2,0,0,136602.8,40-49,False,1.2222222222222223,0,1,78981.245,Very Good,0,0
636,36,1,0.0,3,1,1,74048.1,30-39,False,4.0,1,0,1.0,Fair,1,2
799,32,3,106045.92,2,1,1,17938.0,30-39,False,1.6666666666666663,0,1,53023.96,Very Good,0,0
593,33,1,0.0,2,0,0,9984.4,30-39,False,3.0,1,0,1.0,Fair,1,2
638,41,1,131762.94,1,1,1,47675.29,40-49,False,2.0,0,1,131763.94,Fair,1,1
537,84,8,92242.34,1,1,1,186235.98,60+,False,1.125,0,0,92243.34,Poor,0,0
761,62,5,98854.34,1,0,0,86920.97,60+,True,1.2,0,1,98855.34,Very Good,0,1
678,37,8,149000.91,2,1,1,21472.42,30-39,False,1.25,0,1,74501.455,Good,0,0
706,38,8,0.0,2,0,1,46635.11,30-39,False,1.25,1,0,1.0,Good,0,1
679,58,8,125850.53,2,1,1,87008.17,50-59,False,1.25,0,1,62926.265,Good,0,0
597,29,1,132144.35,1,1,0,158086.33,<30,True,2.0,0,1,132145.35,Fair,1,2
667,41,6,0.0,2,0,0,167181.77,40-49,False,1.3333333333333333,1,0,1.0,Fair,0,1
460,46,4,127559.97,2,1,1,126952.5,40-49,False,1.5,0,1,63780.985,Poor,0,0
703,35,5,140691.08,2,1,0,167810.26,30-39,False,1.4,0,1,70346.54,Good,0,0
638,48,2,0.0,2,1,1,7919.08,40-49,False,2.0,1,0,1.0,Fair,1,2
651,26,5,147037.32,1,0,0,141763.26,<30,True,1.2,0,1,147038.32,Fair,0,1
658,36,8,174060.46,1,1,1,94925.62,30-39,False,1.125,0,1,174061.46,Fair,0,0
667,43,1,103018.45,1,1,0,32462.39,40-49,True,2.0,0,1,103019.45,Fair,1,2
767,35,2,0.0,2,0,0,144251.38,30-39,False,2.0,1,0,1.0,Very Good,1,2
684,39,4,139723.9,1,1,1,120612.11,30-39,False,1.25,0,1,139724.9,Good,0,0
521,25,7,0.0,2,1,1,157878.67,<30,False,1.2857142857142856,1,0,1.0,Poor,0,1
657,30,1,139762.13,2,1,1,23317.88,<30,False,3.0,0,1,69882.065,Fair,1,1
496,34,1,102723.35,2,1,0,180844.81,30-39,False,3.0,0,1,51362.675,Poor,1,1
683,73,8,137732.23,2,1,1,133210.44,60+,False,1.25,0,1,68867.115,Good,0,0
684,33,4,140700.61,1,1,0,103557.93,30-39,True,1.25,0,1,140701.61,Good,0,1
510,44,4,123070.89,1,1,0,28461.29,40-49,True,1.25,0,1,123071.89,Poor,0,1
652,26,3,137998.2,2,0,1,168989.77,<30,False,1.6666666666666663,0,1,69000.1,Fair,0,0
665,43,2,116322.27,4,1,0,35640.12,40-49,False,3.0,0,1,29081.5675,Fair,1,1
786,34,3,137361.96,1,0,0,183682.09,30-39,True,1.3333333333333333,0,1,137362.96,Very Good,0,1
633,25,1,0.0,1,1,0,100598.98,<30,True,2.0,1,0,1.0,Fair,1,3
594,38,6,63176.44,2,1,1,14466.08,30-39,False,1.3333333333333333,0,0,31589.22,Fair,0,0
578,30,4,169462.09,1,1,0,112187.11,<30,True,1.25,0,1,169463.09,Poor,0,1
711,35,2,133607.75,1,1,1,120586.32,30-39,False,1.5,0,1,133608.75,Good,1,1
591,27,5,107812.67,1,0,1,162501.83,<30,False,1.2,0,1,107813.67,Fair,0,0
793,33,0,0.0,1,0,0,175544.02,30-39,True,,1,0,1.0,Very Good,1,3
671,58,1,178713.98,1,1,1,21768.21,50-59,False,2.0,0,1,178714.98,Good,1,1
741,19,8,108711.57,2,1,0,24857.25,<30,False,1.25,0,1,54356.785,Very Good,0,0
515,35,10,176273.95,1,0,1,121277.78,30-39,False,1.1,0,1,176274.95,Poor,0,0
656,26,4,139584.57,1,1,0,36308.93,<30,True,1.25,0,1,139585.57,Fair,0,1
758,61,8,125397.21,1,1,0,182184.09,60+,True,1.125,0,1,125398.21,Very Good,0,1
704,24,2,148197.15,2,1,0,182775.08,<30,False,2.0,0,1,74099.575,Good,1,1
512,42,9,93955.83,2,1,0,14828.54,40-49,False,1.2222222222222223,0,0,46978.915,Poor,0,0
731,38,10,123711.73,2,1,0,171340.68,30-39,False,1.2,0,1,61856.865,Good,0,0
800,38,9,0.0,1,1,0,78744.39,30-39,True,1.1111111111111112,1,0,1.0,Very Good,0,2
699,27,1,0.0,2,1,0,93003.21,<30,False,3.0,1,0,1.0,Good,1,2
676,48,2,124442.38,1,1,0,15068.53,40-49,True,1.5,0,1,124443.38,Good,1,2
631,34,4,124379.14,1,1,0,106892.91,30-39,True,1.25,0,1,124380.14,Fair,0,1
668,32,10,92041.87,1,1,1,43595.9,30-39,False,1.1,0,0,92042.87,Fair,0,0
479,48,5,87070.23,1,0,1,85646.41,40-49,False,1.2,0,0,87071.23,Poor,0,0
666,30,3,110153.27,1,0,1,74849.46,<30,False,1.3333333333333333,0,1,110154.27,Fair,0,0
621,34,2,91258.52,2,1,0,44857.4,30-39,False,2.0,0,0,45630.26,Fair,1,1
596,32,4,0.0,2,0,1,146504.35,30-39,False,1.5,1,0,1.0,Fair,0,1
737,43,0,80090.93,1,1,0,39920.0,40-49,True,,0,0,80091.93,Good,1,2
736,50,9,116309.01,1,1,0,185360.4,40-49,True,1.1111111111111112,0,1,116310.01,Good,0,1
700,44,9,0.0,2,1,0,142287.65,40-49,False,1.2222222222222223,1,0,1.0,Good,0,1
593,29,2,152265.43,1,1,0,34004.44,<30,True,1.5,0,1,152266.43,Fair,1,2
829,37,3,103457.76,1,0,0,1114.12,30-39,True,1.3333333333333333,0,1,103458.76,Excellent,0,1
558,32,10,105000.23,1,1,0,190019.61,30-39,True,1.1,0,1,105001.23,Poor,0,1
551,37,3,0.0,2,1,1,50578.4,30-39,False,1.6666666666666663,1,0,1.0,Poor,0,1
544,40,7,0.0,1,0,1,161076.92,30-39,False,1.1428571428571428,1,0,1.0,Poor,0,1
508,28,0,96213.82,2,1,0,147913.56,<30,False,,0,0,48107.91,Poor,1,1
541,40,7,95710.11,2,1,0,49063.42,30-39,False,1.2857142857142856,0,0,47856.055,Poor,0,0
746,25,9,0.0,2,0,1,88728.47,<30,False,1.2222222222222223,1,0,1.0,Very Good,0,1
716,29,8,0.0,2,0,0,78616.92,<30,False,1.25,1,0,1.0,Good,0,1
751,30,3,165257.2,1,0,0,134822.05,<30,True,1.3333333333333333,0,1,165258.2,Very Good,0,1
510,26,6,136214.08,1,0,0,159742.33,<30,True,1.1666666666666667,0,1,136215.08,Poor,0,1
476,32,6,111871.93,1,0,0,112132.86,30-39,True,1.1666666666666667,0,1,111872.93,Poor,0,1
657,37,2,0.0,2,1,1,7667.48,30-39,False,2.0,1,0,1.0,Fair,1,2
811,46,9,180226.24,1,1,0,13464.64,40-49,True,1.1111111111111112,0,1,180227.24,Excellent,0,1
510,31,0,113688.63,1,1,0,33099.41,30-39,True,,0,1,113689.63,Poor,1,2
614,31,7,120599.38,2,1,1,46163.44,30-39,False,1.2857142857142856,0,1,60300.69,Fair,0,0
695,49,9,159458.53,1,1,0,135841.35,40-49,True,1.1111111111111112,0,1,159459.53,Good,0,1
661,35,5,128415.45,1,1,0,142626.49,30-39,True,1.2,0,1,128416.45,Fair,0,1
598,60,4,0.0,1,1,0,197727.14,50-59,True,1.25,1,0,1.0,Fair,0,2
587,42,1,0.0,1,0,0,123006.91,40-49,True,2.0,1,0,1.0,Fair,1,3
598,44,8,0.0,2,1,0,148487.9,40-49,False,1.25,1,0,1.0,Fair,0,1
657,33,1,84309.57,2,0,0,103914.4,30-39,False,3.0,0,0,42155.785,Fair,1,1
576,55,9,0.0,2,1,1,94450.97,50-59,False,1.2222222222222223,1,0,1.0,Poor,0,1
619,31,3,141751.82,1,0,1,61531.86,30-39,False,1.3333333333333333,0,1,141752.82,Fair,0,0
529,39,6,102025.08,2,1,0,12351.01,30-39,False,1.3333333333333333,0,1,51013.54,Poor,0,0
728,28,4,142243.54,2,1,0,33074.51,<30,False,1.5,0,1,71122.77,Good,0,0
680,44,3,0.0,2,1,0,86935.08,40-49,False,1.6666666666666663,1,0,1.0,Good,0,1
826,26,5,142662.68,1,0,0,60285.3,<30,True,1.2,0,1,142663.68,Excellent,0,1
590,60,6,147751.75,1,1,0,88206.04,50-59,True,1.1666666666666667,0,1,147752.75,Fair,0,1
657,40,7,99165.84,1,0,1,119333.95,30-39,False,1.1428571428571428,0,1,99166.84,Fair,0,0
684,48,3,73309.38,1,0,0,21228.34,40-49,True,1.3333333333333333,0,0,73310.38,Good,0,1
632,50,5,107959.39,1,1,1,6985.34,40-49,False,1.2,0,1,107960.39,Fair,0,0
472,32,1,159397.75,1,0,1,57323.18,30-39,False,2.0,0,1,159398.75,Poor,1,1
521,39,7,0.0,2,0,1,653.58,30-39,False,1.2857142857142856,1,0,1.0,Poor,0,1
624,71,7,0.0,2,1,1,108841.83,60+,False,1.2857142857142856,1,0,1.0,Fair,0,1
577,39,4,0.0,2,1,0,91366.42,30-39,False,1.5,1,0,1.0,Poor,0,1
597,44,8,78128.13,2,0,1,109153.04,40-49,False,1.25,0,0,39065.065,Fair,0,0
502,57,3,101465.31,1,1,0,43568.31,50-59,True,1.3333333333333333,0,1,101466.31,Poor,0,1
658,21,7,0.0,2,0,1,154279.87,<30,False,1.2857142857142856,1,0,1.0,Fair,0,1
783,42,2,139707.28,1,1,0,2150.22,40-49,True,1.5,0,1,139708.28,Very Good,1,2
790,31,2,151290.16,1,1,1,172437.12,30-39,False,1.5,0,1,151291.16,Very Good,1,1
654,37,6,83568.55,1,1,0,47046.72,30-39,True,1.1666666666666667,0,0,83569.55,Fair,0,1
519,22,8,0.0,1,0,1,167553.06,<30,False,1.125,1,0,1.0,Poor,0,1
611,41,2,114206.84,1,1,0,164061.6,40-49,True,1.5,0,1,114207.84,Fair,1,2
757,36,1,65349.71,1,0,0,64539.64,30-39,True,2.0,0,0,65350.71,Very Good,1,2
502,33,7,0.0,2,0,1,4082.52,30-39,False,1.2857142857142856,1,0,1.0,Poor,0,1
661,35,8,124098.54,1,1,0,86678.48,30-39,True,1.125,0,1,124099.54,Fair,0,1
445,45,10,0.0,2,0,1,90977.48,40-49,False,1.2,1,0,1.0,Poor,0,1
492,29,1,144591.96,1,1,1,196293.76,<30,False,2.0,0,1,144592.96,Poor,1,1
597,26,7,0.0,2,1,0,110253.2,<30,False,1.2857142857142856,1,0,1.0,Fair,0,1
535,20,9,134874.4,1,1,1,118825.56,<30,False,1.1111111111111112,0,1,134875.4,Poor,0,0
564,35,9,0.0,2,1,1,105837.38,30-39,False,1.2222222222222223,1,0,1.0,Poor,0,1
532,66,3,0.0,1,1,1,115227.02,60+,False,1.3333333333333333,1,0,1.0,Poor,0,1
541,46,6,0.0,2,1,1,83456.67,40-49,False,1.3333333333333333,1,0,1.0,Poor,0,1
658,40,7,140596.95,1,0,1,135459.02,30-39,False,1.1428571428571428,0,1,140597.95,Fair,0,0
501,40,5,114655.58,1,0,0,126535.92,30-39,True,1.2,0,1,114656.58,Poor,0,1
755,38,4,111096.91,1,1,1,19762.88,30-39,False,1.25,0,1,111097.91,Very Good,0,0
502,33,8,0.0,2,1,1,123509.01,30-39,False,1.25,1,0,1.0,Poor,0,1
610,37,0,0.0,1,1,0,114514.64,30-39,True,,1,0,1.0,Fair,1,3
473,35,7,131504.73,1,1,0,189560.43,30-39,True,1.1428571428571428,0,1,131505.73,Poor,0,1
612,33,9,0.0,1,0,0,142797.5,30-39,True,1.1111111111111112,1,0,1.0,Fair,0,2
605,39,6,111169.91,1,0,0,9641.4,30-39,True,1.1666666666666667,0,1,111170.91,Fair,0,1
563,33,8,0.0,2,0,1,68815.05,30-39,False,1.25,1,0,1.0,Poor,0,1
800,38,2,168190.33,2,1,0,68052.08,30-39,False,2.0,0,1,84096.165,Very Good,1,1
655,60,3,0.0,2,1,1,86981.45,50-59,False,1.6666666666666663,1,0,1.0,Fair,0,1
550,51,5,0.0,2,1,0,153917.41,50-59,False,1.4,1,0,1.0,Poor,0,1
686,47,5,170935.94,1,1,0,173179.79,40-49,True,1.2,0,1,170936.94,Good,0,1
760,33,1,118114.28,2,0,1,156660.21,30-39,False,3.0,0,1,59058.14,Very Good,1,1
744,56,9,0.0,2,1,1,169498.61,50-59,False,1.2222222222222223,1,0,1.0,Very Good,0,1
771,32,5,62321.62,1,1,1,40920.59,30-39,False,1.2,0,0,62322.62,Very Good,0,0
629,44,6,125512.98,2,0,0,79082.76,40-49,False,1.3333333333333333,0,1,62757.49,Fair,0,0
550,32,8,97514.07,1,1,1,199138.84,30-39,False,1.125,0,1,97515.07,Poor,0,0
807,47,1,171937.27,1,1,1,65636.92,40-49,False,2.0,0,1,171938.27,Excellent,1,1
850,38,7,101985.81,2,0,0,43801.27,30-39,False,1.2857142857142856,0,1,50993.905,Excellent,0,0
609,39,2,139443.75,2,1,0,9234.06,30-39,False,2.0,0,1,69722.875,Fair,1,1
681,79,0,0.0,2,0,1,170968.99,60+,False,,1,0,1.0,Good,1,2
689,55,1,76296.81,1,1,0,42364.75,50-59,True,2.0,0,0,76297.81,Good,1,2
816,67,6,151858.98,1,1,1,72814.31,60+,False,1.1666666666666667,0,1,151859.98,Excellent,0,0
591,34,3,96127.27,1,0,0,30972.06,30-39,True,1.3333333333333333,0,0,96128.27,Fair,0,1
575,24,2,0.0,2,1,1,119927.81,<30,False,2.0,1,0,1.0,Poor,1,2
743,41,7,0.0,1,1,0,163736.09,40-49,True,1.1428571428571428,1,0,1.0,Very Good,0,2
700,40,2,0.0,2,1,0,199753.97,30-39,False,2.0,1,0,1.0,Good,1,2
705,48,0,0.0,2,0,0,149772.61,40-49,False,,1,0,1.0,Good,1,2
747,38,2,129728.6,1,1,0,89289.54,30-39,True,1.5,0,1,129729.6,Very Good,1,2
666,36,8,0.0,1,0,1,158666.99,30-39,False,1.125,1,0,1.0,Fair,0,1
615,41,4,130385.82,1,0,1,130661.95,40-49,False,1.25,0,1,130386.82,Fair,0,0
508,31,7,0.0,2,1,1,6123.15,30-39,False,1.2857142857142856,1,0,1.0,Poor,0,1
